id,date,time,likes,comments
e/bf3aaa9cedd94a7485bc8a56ad3e51f3,2009-09-29,12:00:57,12,21
e/bf7e2397f9484aa382b75d64f7e93966,2009-11-04,19:11:54,0,0
e/bf84d10a32b845b582a53b21c0b0b57f,2009-12-09,12:49:03,0,0
e/bf8c28a650174ad0b6af16ca49c47885,2009-03-06,22:58:31,8,32
e/bf8fc3c53b754dbe999b66b84a855968,2009-05-07,00:10:10,0,1
e/bf9731090a394dd69d9fac56c2e68d0d,2009-06-15,20:01:29,0,11
e/bf98b9a6178b49dabcbd90753e409ada,2009-12-12,14:02:32,9,10
e/bfbbab529bc341c0a275c209bd1c8bda,2009-08-12,10:27:44,4,14
e/bfe1892ec71b4c87b8f872fc3d804cbf,2009-08-03,16:04:34,2,4
e/c01bafb9dd5a4dd18296a56ad507aeeb,2009-10-26,17:51:33,15,4
e/c02baa0c93dc4a7eb032ece76c7398d0,2009-06-24,15:49:49,1,1
e/c02bb72ee0e549b0bc5c5542160f540d,2009-03-21,08:39:10,6,7
e/c04337b0ebaf4b87a5b3386f2cf674ef,2009-05-01,02:57:51,1,1
e/c05c797d2c1941a28d86bd079d38fa78,2009-01-31,13:05:04,0,1
e/c0683917f87e4ea7ac787a48e9ccadb2,2009-08-27,10:56:10,0,7
e/c07bc981721843acb6fc87a43fc9843f,2009-01-15,20:00:52,3,1
e/c0bc044999254ff8841042dbdd5cd7ec,2009-10-19,23:35:34,0,0
e/c0f0fd952d604016b6a2e666dedb4c01,2009-05-13,20:40:42,0,0
e/c0f4b148b56c49c8ad858f0966fbed2c,2009-07-24,10:57:25,1,0
e/c107a023d26e4b5eb446d7d5687e2f0c,2009-05-01,21:36:34,0,1
e/c112aaaff9a04ecd9f227542f8bbb91f,2009-12-17,19:10:36,3,0
e/c114c5dcb29c43d68e896afdf676d3df,2009-03-05,13:01:29,4,6
e/c12f9305d61943d8ba4be6e54d70b5d5,2009-05-22,17:57:17,0,2
e/c136cd118cd94d07aaac39da7bbebc86,2009-05-07,22:02:18,0,0
e/c138e21f2e744f438fd26c64f3b4989f,2009-10-07,14:02:37,2,1
e/c141fd9dadf040f0bd8aaff40cff45b3,2009-06-24,16:11:33,0,1
e/c1478012727a4dbe9b16c2273592e122,2009-05-28,22:18:49,4,0
e/c1b3716b7bbe4966bc0246fb4e632e84,2009-02-10,01:50:52,0,1
e/c1ba4ad2a2fd4a2ab30a0a23e57f4e35,2009-02-09,20:41:31,1,1
e/c1c366cd7aae4b5a9946540592038497,2009-09-08,15:35:41,5,2
e/c1cfd194d1804a9d9945656f910731ca,2009-12-07,15:12:56,0,4
e/c1f21b5bd01c427e81cc4f0577374f54,2009-02-11,18:16:49,1,5
e/c20747410f424530afc47165936b356b,2009-03-29,22:36:24,0,1
e/c20f236d7eaf4212b3e99680d5416723,2009-04-19,17:12:55,1,14
e/c26534bd3adb41809b56c0ea04b24ebe,2009-10-08,05:10:54,3,9
e/c2963716a3ec437b9cc77478ea8a6b28,2009-08-17,04:54:28,9,0
e/c2b6ef19f0044f13bec285aa6713c6ca,2009-07-31,18:13:39,0,0
e/c2d24fa4e3e7463eb3ebf52a6eeeb84d,2009-03-14,15:27:34,4,0
e/c2de2773e440446084dfca9ef4ee3652,2009-01-24,04:06:55,3,1
e/c2e080e81b744c48a17e0902d34d12b1,2009-05-06,05:09:04,4,1
e/c2facfed652b49d9817de7102dee55a7,2009-09-23,10:03:25,4,1
e/c31ba94955b5423caf920f3d1d30c6b9,2009-02-21,21:24:08,0,0
e/c32055fd878f4d57b569a1bf5f9521ba,2009-02-13,04:13:55,0,1
e/c3268050786c400b87dfd0a2b2e5fefd,2009-09-19,07:06:44,5,2
e/c35b456fdee84d59b2577775028c04e1,2009-05-11,15:38:19,6,3
e/c35fd82f9c4e4102a8c1600fefb4fbeb,2009-08-14,04:18:03,0,2
e/c37a210961f24d38bd5a0e77990ef645,2009-02-09,14:20:14,2,4
e/c37ff4da355640dab0a874e212515e0c,2009-02-11,13:38:10,0,0
e/c3d224ca20ed4b9089e9b9d6784b6404,2009-07-16,00:44:27,3,0
e/c3d5f73216bd4fe2a1b9386b95c5d8c2,2009-03-21,06:10:55,3,1
e/c4162db444fc415ba11228177a588a26,2009-07-27,18:37:32,3,0
e/c42190d817fc45d08473067238e47195,2009-08-29,02:10:55,2,41
e/c43ec9beca684a24a808d24e6d1e561a,2009-11-12,01:41:36,0,0
e/c44fd324f25048f88ce6b47f3db1df2a,2009-02-17,11:12:12,5,2
e/c458c77de8f64c689e9ed0b537e8a38c,2009-02-09,17:30:23,0,0
e/c46e723b8cbb4a0fa4d8bb8997fe9a74,2009-04-22,14:48:21,2,1
e/c472624fbea8474da24739a8e6a6ddf3,2009-01-11,20:51:46,0,1
e/c474b74b53dd41cc8b83370587f1dfcf,2009-04-29,23:02:14,2,1
e/c47639ec357c4da6bb9e640c905e144b,2009-10-05,09:25:29,4,9
e/c4fd9b133fa1477f805109add6897ac3,2009-09-15,16:33:49,28,1
e/c50d198dbeb04118a74760d0a858bc76,2009-05-26,22:37:09,0,1
e/c50ed81ce1c245d2b6f8ef212ec4bad6,2009-07-23,10:45:50,0,4
e/c55118b04400434f9e7d6c1812f73082,2009-06-16,23:43:07,12,15
e/c55371343f2d45419f7b84100fcae247,2009-02-18,16:45:41,5,1
e/c5585702df164a62914f02706fd06b1b,2009-09-03,23:30:27,0,0
e/c5585915a8294769ac6aa45048d9a8d5,2009-09-22,00:50:34,4,1
e/c5621d143570426dbf03f5994417e4f0,2009-01-27,19:10:05,6,7
e/c562358f529a47e1baf50999f14b98ce,2009-09-09,18:08:09,1,3
e/c56af95f6457410bad79c57a30d118be,2009-08-31,01:50:54,0,1
e/c5785cacc46a4fffaa4106fa6dafa223,2009-02-12,16:14:10,0,2
e/c58cdc0493494d648e20fa9cfe4977ec,2009-06-30,23:23:52,10,7
e/c59ed12220b846c7b6a5c4d84f7f554b,2009-08-15,11:57:25,0,1
e/c5e7c724acfc49d2b83abd10df3a2f0d,2009-04-02,12:24:22,6,4
e/c5eb5efcd51a4f7da66288d3282f5e98,2009-11-20,12:48:57,2,2
e/c5f8e19e2b2a46a0bcc11e780e3f9745,2009-07-28,22:39:33,1,2
e/c60bb5f7907b4ecabf29f4be5b0897ed,2009-11-04,15:57:17,2,0
e/c6163d9db8764eb499cd1ead4eadefd1,2009-01-07,20:23:39,2,1
e/c635734c6cbb408daa3a5f8ae82f09b0,2009-05-04,16:07:38,4,5
e/c6489b9fbaed490a9aafd296f3fbc702,2009-05-01,02:45:50,1,0
e/c65bb3166a52436aa65de7868a286956,2009-06-28,11:19:29,5,7
e/c686519fdde34ff3980ad6ace65cbdae,2009-06-08,17:13:08,1,1
e/c6884fedd5874c55a0778008d21b976e,2009-10-25,04:17:41,0,0
e/c68e80ecf2ef493c9a09e385d8f449d2,2009-12-15,17:25:10,2,1
e/c6d7bdec70a54fc48a2963ebffe5826e,2009-03-17,01:30:10,0,0
e/c6d872d388414e6d9242008689fb3090,2009-02-11,11:47:53,6,3
e/c6d90aacea2544a3b272dc6b6f3ce946,2009-07-31,17:40:49,3,3
e/c6f57780b90247e487eb1c27cf7349de,2009-07-08,14:54:19,0,1
e/c7023f13fe1e41f688f03933146195e3,2009-09-12,14:15:31,1,0
e/c7234f9df2b7470e859caa1f934d191c,2009-04-02,12:39:13,1,4
e/c7309267dc454678bc9ed436413b8ff5,2009-05-27,20:55:16,3,8
e/c7388632423e47d4a715e507eeedad60,2009-09-02,08:42:32,1,1
e/c74713c1a6e94e018e3c38f02cdc14d2,2009-03-11,19:19:48,4,4
e/c76a81484d374ac6b7a06b2335f1ce58,2009-05-15,20:14:09,0,0
e/c76e6d1173774a3e8a91cc4b1c88d9bd,2009-06-17,02:56:25,3,4
e/c79d2ac69fd9453d97ed37d34491c19f,2009-07-17,17:22:16,0,3
e/c7b2522c69b14226a3bd2a43943373a0,2009-09-28,18:15:14,13,6
e/c7c1932007ad436396180bafb5afd13e,2009-03-17,02:27:03,3,1
e/c7e25688acff4ba394f487120fdf8cfa,2009-11-23,09:59:58,0,0
e/c7f09455dc1048feaf86a11f8ad454e3,2009-09-21,03:48:12,23,17
e/c7f664483018474d88b3ca621304603c,2009-08-11,00:14:55,3,0
e/c819b47eccd94fce8b1501b486e01cfd,2009-11-06,23:53:54,0,0
e/c821625f32f24139ae3ad0c250b00811,2009-12-03,18:35:22,4,3
e/c824fa84c742433197e0c080c7ebb391,2009-08-04,20:25:20,0,1
e/c851d4b4248c4e37bd3edeb905736850,2009-06-10,20:29:53,4,1
e/c85a08a81fb64f798fdcb143830f936c,2009-02-15,23:59:52,13,10
e/c887620253f0444eae9105b7c62d2cd4,2009-03-31,10:50:25,0,0
e/c8ade7ef4fb248c590cadb244a9bb562,2009-04-22,18:37:42,11,22
e/c8b69b738a9c466dbacaa30d56650e28,2009-09-21,16:19:34,4,0
e/c8cd4d845eb3469c95cb96ce0ef2cf55,2009-09-30,03:46:05,3,4
e/c8eb3c09df964b67a7547856e49eac9f,2009-09-04,18:54:52,1,3
e/c8f9cafaa940460c8dd5b33279ddd500,2009-12-11,18:12:21,0,1
e/c9382e704990467e9a018d91a621b912,2009-02-16,17:43:22,0,0
e/c9388c55665f49a0b5622078b9368dca,2009-03-25,15:56:29,0,1
e/c950132168174d80b15337c8ace478fc,2009-08-12,19:53:08,4,4
e/c95084060dae4e16b2cd69b45315f4d4,2009-07-14,13:30:57,2,2
e/c9a412d50e5c4f928055e6dfad45e501,2009-05-08,10:13:29,5,2
e/c9a6b5f647c54902afedadcf875e35bf,2009-07-23,16:36:32,0,0
e/c9ae2d8c5e434f3fbf1151319ac770a4,2009-11-06,00:20:51,2,0
e/c9c8824863814a3e8996d946a65576c8,2009-07-27,05:16:48,1,0
e/c9ca4b7148e7448184b08ab381a481d8,2009-01-23,03:59:09,9,1
e/ca0f29d5566547b980e76fea98382fb4,2009-06-16,20:32:53,0,0
e/ca209d7c8bfa429cab6af8969d79d7d8,2009-07-29,04:28:57,4,2
e/ca8e81c77d5f4d0daf131596b8e4235a,2009-07-14,10:01:00,0,0
e/ca9600f6f2ea418496d830ccadf97dc8,2009-06-17,22:20:26,3,5
e/cab6bc548ec84adca7503dc8b4923897,2009-12-08,09:51:14,8,5
e/cab89b3f9c644cc7bc06d8085554a9c2,2009-06-26,11:45:13,4,3
e/cabd5bd0e82e4429a21ac10b7f4b05a2,2009-04-30,12:29:39,1,0
e/cae00ecd3c084943bebc30c809d259e7,2009-10-27,17:15:33,3,1
e/cb25291fe7e54e43be284c27298d4ae8,2009-02-28,18:10:51,0,1
e/cb25d9cd9163481c91f20a023869986d,2009-10-24,11:44:33,4,1
e/cb320ad566e6470bb8a84b25f3d42af2,2009-05-04,18:00:30,0,1
e/cb3f8ab5dc134da18c8e6f81a750ffb0,2009-02-12,09:49:37,3,0
e/cb6b340487714fc094d19c052d54761c,2009-11-11,12:48:40,0,0
e/cb78db37ecdf46bf90c10ac719813aa9,2009-03-10,14:21:06,16,12
e/cba4fe427ab5444f82f23116c0704011,2009-07-13,00:10:15,2,7
e/cba58ab136354d61888dbb4a9bfd783f,2009-09-08,17:08:21,1,0
e/cba63b8e3d384b8a9767399cf5973731,2009-09-17,16:20:03,4,0
e/cbb5573cd3cd4357a9d986872ae0016a,2009-03-28,13:16:58,6,4
e/cbbace1592d54021ab457d4c167b8e4e,2009-09-17,09:45:47,12,2
e/cbbe2531a8e9439e833dff099b3d0573,2009-07-21,02:22:06,36,28
e/cbeb6c2b6e1840e591d27fb006932b00,2009-12-14,03:12:54,3,1
e/cbf92c1856024a0fa99b8c3573825292,2009-07-16,22:47:52,12,4
e/cc438dc500c14f5f84fd62aa3ed0c286,2009-11-30,14:51:33,0,3
e/cc82efede2d74d0ba6d8ef9983983737,2009-12-12,15:06:11,0,0
e/cc91af6891f145cfbb4b815dc9a1347e,2009-05-02,20:35:10,0,0
e/ccb82ed46be34b9bbc804ec8d9697fe5,2009-05-13,15:18:24,4,0
e/ccbc6cbf7583454c84240a61ae94343d,2009-09-24,19:51:44,0,1
e/ccf4c57ebf36441ebb6edae43d96dff1,2009-11-16,03:21:15,1,0
e/cd308e9864c94c8785f57d571246df4e,2009-02-21,21:24:57,0,3
e/cd5622b0a8224394a7a55c11192c9d76,2009-07-24,11:00:04,5,3
e/cd83eab8330441a4862dc1cf06b10286,2009-08-31,15:48:35,1,2
e/cd86e00b02a14365bfb7b3b19d1843ce,2009-04-07,14:54:42,0,1
e/cd87a3bd31504e2fa3a0404be4f1e314,2009-05-28,23:33:39,0,0
e/cd8c1cfe1ab7423d85f7940b772710b9,2009-01-14,21:15:03,0,1
e/cddc50d0123d4fae82d39e24a0936b56,2009-09-14,07:55:03,2,0
e/cdf8e5095cfc4892a5ffce5d50ac3e90,2009-10-06,13:04:22,1,1
e/ce00800d10f94d55a7f5c9a8e75443dc,2009-10-14,20:23:26,7,5
e/ce1651d8baa54edead4913c709f4e60e,2009-04-24,22:49:45,4,8
e/ce63eaef48a84debb6fce7f4d67efdfa,2009-05-27,15:06:59,0,0
e/ce655f856e314d9882926ab406a83f8a,2009-12-03,10:16:12,3,3
e/ce6ec6b4f4bd4b8a95f06faef8a4d6fe,2009-02-04,18:23:13,0,1
e/ce7887f1a1c74e24bbe1fd8374b0d622,2009-06-10,04:59:32,15,12
e/ce872de95f2448f5b1c6e7f44fc3388d,2009-11-13,14:05:59,0,1
e/ce8e47cac0c54ddd9a8440650141fef4,2009-12-03,15:49:56,3,0
e/cead68c943734f48ab260e550de96027,2009-12-10,13:28:12,0,2
e/ceaff4e6acc847aca4a8b8d4fca7fe92,2009-02-02,15:16:59,25,11
e/cf44208dee94460a92fd9b1b27e175c5,2009-04-16,21:51:31,13,16
e/cf559daf90c446139fe7b27ca3dbf1a7,2009-01-27,14:22:28,20,33
e/cf6ed43b132b483e816239e42a092880,2009-01-23,20:18:43,1,1
e/cfa715a5f58541afaf0ec7bf9943feb8,2009-07-21,03:53:53,11,19
e/cfbe89f1f74a4b7584f1dca5ff08c185,2009-08-27,17:15:46,2,2
e/cfc57319953f4a81ac45a65bc7700f81,2009-05-05,15:49:18,6,4
e/cfddc97ff8d94581b2b13b12f7fe27fd,2009-07-13,16:16:06,1,3
e/cffd20fb61494fe484fbdbced554a68c,2009-09-08,17:36:11,1,0
e/d02395c75bc9467784f44d82e2940823,2009-08-21,07:36:18,3,2
e/d033cd6fb22b4dfbb686010954d4f543,2009-11-17,08:51:53,0,0
e/d03e82627fd4481dab4de255c219f229,2009-03-17,07:19:01,2,0
e/d043e2702a5a4f379839383fe1205cfa,2009-06-10,16:36:57,0,1
e/d04fb5d9ab3e444cbf4322b6c642d34e,2009-06-18,03:11:48,3,0
e/d0612df2e381482fa4505ef1d9e17f89,2009-08-11,10:10:19,24,7
e/d073582f29a7468b8870a3d77cc24365,2009-08-08,03:04:02,4,1
e/d09ef650d20847a284c9a178d257e812,2009-12-04,12:56:35,3,2
e/d09f9783d20a4f2a9453e2f7a4adf54e,2009-08-09,07:50:57,13,2
e/d0a64c856719479b8f5c21fb46033e7c,2009-02-08,14:18:12,0,0
e/d0b1338b497b46bb8cf08bd105521bd4,2009-11-29,20:30:45,0,0
e/d0c5deb4ab4c474f9da2b0b458b55128,2009-05-18,18:42:36,0,1
e/d0d8a1cbb92143ed88d6bd3727af6b4e,2009-09-10,20:57:49,0,0
e/d0e3bcba9f19424a8dea4c846fa1c25e,2009-09-09,00:03:03,5,4
e/d0ffc8a6281b4581afd84024f04148c3,2009-03-05,14:41:19,1,0
e/d120e712d20d49f399ec2f1a1e837936,2009-04-28,15:29:31,5,3
e/d196b4457d4b467487cbe97fac1d90a4,2009-12-07,23:23:21,2,0
e/d1e251be05994714918536b6708a8628,2009-02-05,17:38:10,1,3
e/d204dec4a1b843ca8392c3ed9843b98c,2009-03-13,08:32:03,8,2
e/d20cf78240b242cdaf125d4f3019fa3c,2009-03-24,17:12:46,5,12
e/d21e6d51322d4266a2bad909872c2093,2009-02-09,18:03:38,2,6
e/d242458d2c324e6897ad876901f7baae,2009-06-03,10:20:50,0,0
e/d257105e8f00453680f039f0c5e635a7,2009-09-26,16:59:46,9,4
e/d264f47197da42029fc577c79b9334d1,2009-10-01,14:35:16,2,6
e/d26a92b645614f88b13a96367ec895cc,2009-09-04,09:20:26,4,2
e/d283a4301e90429da0e1c139ea03829c,2009-05-01,16:33:25,2,3
e/d29450b6c1a742afacbf037366e8a35d,2009-05-04,16:46:35,1,4
e/d296ee05a5c641909d51da844239f245,2009-07-26,06:33:46,17,7
e/d2c1c9b8a03b4084831eab9a69f8c0a3,2009-05-06,13:42:18,6,9
e/d2c1ed96c6324cc7af4d047abe97d9f7,2009-05-10,03:50:37,4,0
e/d2eaab127af148259f96e736ecf78ba8,2009-05-29,23:04:09,1,2
e/d2ef419699864785a8aad31c83991a26,2009-10-26,23:10:14,12,0
e/d3080b083c394bf7a7553595a0cfd0df,2009-07-30,05:37:12,2,4
e/d3302f8a3651454484b8154a32b94470,2009-03-03,16:10:31,0,2
e/d33763571f2d4f3d9b7859c148785b87,2009-04-28,16:11:42,4,4
e/d33a65300bbf40fd9fa5fce9f5df177c,2009-01-29,23:21:56,15,3
e/d34557e5487e44fda62692b7dbee2c52,2009-11-26,01:42:32,4,1
e/d34faf996f9b4784950098d0178e6630,2009-06-01,18:16:09,1,0
e/d35ede2f550a446ab78f68aea22af238,2009-01-27,19:25:38,0,0
e/d377e9b0db644f3b913b30a9066e32a6,2009-04-27,15:30:10,0,0
e/d3b9e2c154d84e4cbe643cdce9ceeac2,2009-04-05,14:50:11,6,3
e/d3e1d1e3b17140a39a824506e1d6d0e4,2009-11-11,18:02:56,1,0
e/d3edcb04ad35459593011c261e0f6a83,2009-11-24,12:26:31,8,3
e/d3f030a277354740bb1c2eae702f55cc,2009-01-20,19:04:21,3,3
e/d3fecbae7f88401dbd98e1004ccbb4e8,2009-03-18,01:34:18,1,4
e/d431c278856b4f6aa51aee43719e4ce8,2009-01-06,14:51:47,2,1
e/d47974f2976a423d83024bca7c664376,2009-02-10,21:13:18,0,1
e/d49c1073ab684195bbe6c0b91ec04b60,2009-06-24,17:48:26,0,0
e/d4c680eac96e47e5a384cc79fce7e5c0,2009-01-05,19:41:59,3,1
e/d4decc1d3bcb4f68b87ce476ad66669d,2009-01-14,11:32:02,0,1
e/d4e0f80108f544868c843822b458c111,2009-10-17,16:10:10,4,3
e/d4e6349357a54a3f9881e0eaacb67bb0,2009-10-08,21:36:05,4,3
e/d50e51e31dac4bcf866bd6d0eb69b227,2009-04-14,11:40:22,4,3
e/d5352129e6cc49619b8e85113cc8e03a,2009-03-17,23:56:11,9,13
e/d5466ee7874b45e68a39e805ea425a8b,2009-01-16,05:05:28,0,1
e/d567d0595586452ca610e7d7411a8ffb,2009-10-21,16:39:05,20,27
e/d57be1024a744861a01b1cdd380fe6c1,2009-04-22,17:15:53,12,3
e/d5a5bc1796004136b04b9438a7c63a7b,2009-07-09,11:39:25,1,0
e/d60ab25d2b5e4f18a3107efaeeee648a,2009-09-30,02:56:10,0,0
e/d6222ac10d8c4412bcb33eb62c3bebc7,2009-07-14,16:07:41,1,0
e/d6297659801649efad49040f48fa691f,2009-10-05,18:37:19,4,4
e/d6419da2db734a419a43405ce5c0e744,2009-01-20,17:25:46,7,4
e/d646201c39d34c4c826fc5e29c67bc4c,2009-05-14,03:37:22,2,12
e/d64f8c38f19c4640af556381f9a69907,2009-05-07,18:12:55,4,4
e/d672b231514d43959cb8b52221901e94,2009-06-03,01:55:27,0,1
e/d67d618ce57c41c28ade4961b34acd23,2009-08-23,10:46:57,7,0
e/d6c33eeaeebe40719e27987f6adcd5a1,2009-05-29,21:02:41,6,9
e/d6ec77ab461e4991935da3a31738f0f4,2009-05-27,11:08:11,8,27
e/d6f810a17bb34402929a7bf1b762f68b,2009-01-12,18:51:09,0,1
e/d717550dde1e4aafaa3d39ab398d4678,2009-07-15,02:30:58,2,0
e/d76b74baefb042969d173ac8ec8c9833,2009-01-09,17:59:09,2,0
e/d76c5cd0d6b74d4bb0fbaf15d8194700,2009-02-21,03:10:10,0,0
e/d76eb9b040274ded9e4c489b3e513104,2009-05-03,02:29:27,0,1
e/d771d9d3701442c1bd6920b5d8c7b53d,2009-09-16,14:46:29,0,2
e/d7999924890146b485a7afd7b413ab12,2009-10-06,20:33:49,4,1
e/d7c49e5b38d64bf49f73e663c8b021ca,2009-03-12,05:20:41,4,4
e/d7cb6a2d016b48fd9ba5b9f4c30d1999,2009-04-21,14:53:55,1,1
e/d809e390086b4b488291d9f6a1ef914c,2009-12-20,13:43:03,1,1
e/d80c0e9800a7429ea8d9f8447d4b76e2,2009-03-30,12:49:47,0,0
e/d81e275f7754474cb409e7ec25d616d6,2009-04-23,20:26:07,3,1
e/d8276c309dc84ad7adb767df190f17c9,2009-09-22,10:10:55,0,2
e/d82ae888627b495486cd0902afb50533,2009-11-24,17:19:18,12,4
e/d83f132f054346e99c9532989b098715,2009-12-10,17:14:34,7,8
e/d84152e76e2041bcb2d4ff41547c7439,2009-12-05,03:12:12,0,0
e/d89382a9ad3147b1a63af1d817212f15,2009-08-18,18:11:04,3,4
e/d8a549ae928747f9ade484595b7d4d06,2009-12-14,10:06:12,1,5
e/d8b36ea685644fc39ad1c62a85cb9abf,2009-09-23,06:32:21,4,0
e/d8b4eac060b3407396771415fa44f2a0,2009-06-17,10:29:18,7,14
e/d8b6d57245854932aceeb455fd9add18,2009-10-04,17:33:35,5,5
e/d90e7a9966c44cefbd30671385f15602,2009-12-04,22:34:32,10,1
e/d91213cc1dae4b91a0124ece1b4d382c,2009-05-27,12:38:18,14,10
e/d95f3e2fddad424c9b55b54ac1fc172c,2009-01-08,20:41:11,0,1
e/d9c88e0592e4445f8511550372cd3228,2009-08-19,03:02:24,3,2
e/d9cfafaaf4c54e38bb9987db3baad065,2009-10-21,10:08:40,15,13
e/d9ec1df8e98e43a797af49c7e4eeafda,2009-06-07,16:44:28,4,1
e/d9fe048308204615849f44036da76872,2009-09-22,03:30:13,2,1
e/da081fcc2d7f4eba8c01c5536be2638c,2009-09-24,16:12:35,0,0
e/da4cbe2f4e164a1eac0a625a277d9883,2009-05-19,18:35:51,0,0
e/da7be80e3cad4021820e0fc5b04b1d3c,2009-11-11,09:26:05,12,3
e/da7bee3630b04ed3827ae01928c6069b,2009-11-04,21:56:25,9,9
e/daa89c98024a4c129892d78c767eae4c,2009-05-18,21:39:07,0,0
e/daff01da66cd40b495c2b3a3c9cd9444,2009-01-24,04:32:44,0,1
e/dba65efd797b4318950f5c3a00c7bca0,2009-09-18,18:09:12,6,5
e/dbad841912ea4981ac2a1688c7b33535,2009-01-26,18:30:59,4,7
e/dbb98a9f90224a598571d0e91461f7e0,2009-11-12,17:19:10,3,3
e/dc388e28627247acb746ded8be65caff,2009-06-24,16:11:54,4,1
e/dc55dd6f1ac14cebaaa8b24384b830ec,2009-04-06,22:33:35,0,3
e/dc5a3880509342c88eaa6aec9ada35e7,2009-03-17,08:25:56,9,15
e/dc60263e81c24e0488295d17e9af26ab,2009-05-14,01:23:01,0,0
e/dc7e6cadf7944f67bb27730c99d4b78e,2009-09-24,13:50:51,14,18
e/dc80b9f51def461fa05ccf527e94577f,2009-05-05,15:09:33,0,0
e/dc9add4528c34dc0bb8a4828bbc425bd,2009-01-27,08:00:37,0,1
e/dcc08da93ab9452fa1ffecaaea60c5c2,2009-10-04,22:15:50,5,0
e/dcc87868e3514671a6239c4a68a61383,2009-01-01,15:19:45,0,1
e/dcd0a7280a16451da6fc95adbe59a14a,2009-08-24,17:22:07,2,2
e/dd207a61bf924cb998e43b3f22ddf20d,2009-08-31,07:35:12,3,3
e/dd2f0e8dddd9408f952dc099122b74b7,2009-02-11,17:09:57,5,1
e/dd329b11a6c443599fea4ae1036b7c5c,2009-08-22,09:58:40,5,3
e/dd532bc6e3b645449a51c919a93833a3,2009-07-19,13:22:14,0,1
e/dd536ab86c674954a0334ec3d30932b3,2009-07-29,16:10:50,3,1
e/dd6b4d51f68c4efdb0c725bccf6170e2,2009-12-20,06:40:45,3,1
e/dd977c86f26a4bdca15f7bdde22ac982,2009-03-07,22:21:36,0,0
e/dda1a4513056402a8c1e68ccd64b86bf,2009-06-03,13:29:02,5,15
e/dda34a1bd65d4a56ac4452f48034dd46,2009-05-04,15:44:59,0,0
e/ddb4d5ca54364939bea1f56801457b19,2009-03-07,20:00:33,0,0
e/ddd15daf1ed543b49cc725cc4e4db8b1,2009-04-16,08:36:30,0,2
e/dde1a238cf184bfe8f21e243628e9ee1,2009-03-11,12:45:45,5,14
e/ddec2ec819ee498fa265c09b30ea5883,2009-01-12,14:48:19,0,1
e/ddf264236b5f436a984fd7c6156d4823,2009-10-04,20:46:50,2,0
e/de1664d5739f47c08304262734487e62,2009-11-17,18:13:28,0,0
e/de3788aa70464b3f95dea52e63f67521,2009-04-16,02:43:17,2,0
e/de6e6836c954469cac39d4706ffc4163,2009-11-06,05:35:20,1,0
e/de6fe14a1afc4ec2bcda00305df132e1,2009-11-02,18:17:33,11,6
e/dea4546ff65d411b9b39d128a37b43fc,2009-10-22,02:24:07,1,1
e/dea5c5c6297a4aa18c7a084430e6dbc2,2009-07-28,17:58:15,0,0
e/deabad7193c149cc97c89f95e9ddfa11,2009-04-17,02:31:39,1,1
e/dec0ccfca9a24447b9e8724f957906f1,2009-05-29,06:47:44,4,0
e/decfe4caf5cd4538b2a683d6d77f7b9a,2009-02-13,07:41:44,0,0
e/df063a249f044e0e9228602729d289b8,2009-09-25,07:57:36,1,0
e/df104056b0a943ca92ffb94d00329d26,2009-11-30,21:28:39,4,0
e/df1a6e184a0a42e0919f5f48d3215dfd,2009-01-22,02:55:36,3,10
e/df2831addb534158a7775c57b3ec9709,2009-09-01,23:04:00,2,3
e/df6441e3e7f14fbc9ea1eb15528f6ce9,2009-08-02,12:30:54,3,6
e/df6e9713684c4a048dd0c9fd3f504348,2009-05-16,15:13:30,26,7
e/df8ab508527b413f98d1171bde6567a6,2009-04-24,18:10:31,8,5
e/dfd938e2fd8049c1ada3fe1236a88ccb,2009-06-15,19:09:48,5,7
e/dfe3bc9b9d814cbbb1eba010a4dd88a6,2009-04-25,07:09:18,9,6
e/dff82da3f7e9420abc07995807e694de,2009-01-20,17:25:33,3,1
e/e02671c4b27a412985beae72373c6f55,2009-06-04,04:34:18,2,11
e/e02ac510611a4c0e9069fe5d8a87788f,2009-01-27,17:49:22,0,0
e/e03be97d46cc4201b13b63eacbd57534,2009-01-27,17:19:43,8,12
e/e05f71e178864b27895077273f3e33c6,2009-03-02,06:17:33,3,2
e/e06feb0b7e7f4f468e419833747a9d08,2009-01-31,07:37:09,2,1
e/e090d1cc23a246f493b04ad731a838a1,2009-06-19,00:10:56,12,0
e/e0b7d96179984bc590fe54d90269efb9,2009-03-26,21:18:53,7,5
e/e0b8eb1d74944532aeed99c6e014a4f6,2009-06-25,09:54:47,0,1
e/e0c29747484b4e16896b1e4e8a299aca,2009-05-13,03:11:38,27,20
e/e0d0e4361211401093bbb6259510885e,2009-03-20,03:46:19,3,2
e/e0da70fedce2461fb22bf28f1c74e794,2009-12-08,20:41:11,1,0
e/e0ef711fc8ba496d8faa3d04cf203235,2009-07-25,22:42:26,0,4
e/e0fa77db7cf945f79df5add869ca69c2,2009-01-06,14:59:23,1,6
e/e10a1c316260494cbb2fa96b3c2fffdd,2009-04-22,08:07:19,6,2
e/e1399e26cbec4198aa08ceca650b6719,2009-04-10,23:59:00,10,9
e/e15535ea3e0f45d9b6bead2032191f34,2009-02-05,13:17:44,1,3
e/e182bc1d168042439deb68b035db68fd,2009-06-29,02:14:39,4,1
